collection,session_uuid,user_name,answer,explanation,question,item_id,created_at,updated_at
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,No,It's about not paying the minimum wage; it's not about tax.,1/37: Should this be retagged from its current taxon to this suggested one?,/government/news/football-in-focus-on-underpaid-workers,2019-09-13 14:49:08 UTC,2019-09-13 14:49:08 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,No,"Money laundering is something covered by the initiative, but this content item isn't guidance nor is it about regulations.",2/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/beneficial-ownership-countries-that-have-pledged-to-exchange-information,2019-09-13 14:51:09 UTC,2019-09-13 14:51:09 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Retag to suggestion,"Yes, this belongs in the 'VAT' taxon (not sure if it belongs in the 'accounting for VAT' subtaxon, but probably not).",3/37: Should this be retagged from its current taxon to this suggested one?,/government/news/chancellor-waives-vat-on-jo-cox-charity-single,2019-09-13 14:52:23 UTC,2019-09-13 14:52:23 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Retag to suggestion,"",4/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/alcohol-and-tobacco-taxation-revenue,2019-09-13 14:53:32 UTC,2019-09-13 14:53:32 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Retag to suggestion,"Page is titled 'capital gains tax', so yes, it should go into the 'capital gains tax' taxon.",5/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/capital-gains-tax-statistics--3,2019-09-13 14:55:37 UTC,2019-09-13 14:55:37 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Skip,"I assume a child trust fund is a 'tax efficient saving and investment', but not certain",6/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/child-trust-fund-ctf-bulletin-84,2019-09-13 14:58:12 UTC,2019-09-13 14:58:12 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Add suggestion and keep current tagging,It's about PAYE and about getting started; tag to both.,7/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/basic-paye-tools-first-time-users-download-and-install,2019-09-13 14:58:48 UTC,2019-09-13 14:58:48 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Skip,Welsh,8/37: Should this be retagged from its current taxon to this suggested one?,/government/collections/gwybodaeth-gorfforaethol-ac-adroddiadau,2019-09-13 14:58:56 UTC,2019-09-13 14:58:56 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Retag to suggestion,"Yep, title says 'fuel duty'",9/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/fuel-duty-fuel-additives-and-extenders,2019-09-13 14:59:36 UTC,2019-09-13 14:59:36 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,No,"it's about tax/levies, but not VAT.",10/37: Should this be retagged from its current taxon to this suggested one?,/guidance/check-if-your-drink-is-liable-for-the-soft-drinks-industry-levy,2019-09-13 15:00:20 UTC,2019-09-13 15:00:20 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,No,"It's about tax, but not evasion.",11/37: Should this be retagged from its current taxon to this suggested one?,/government/news/chancellor-to-waive-vat-on-band-aid-anniversary-single,2019-09-13 15:00:36 UTC,2019-09-13 15:00:36 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Retag to suggestion,"Yes, it's about relief. Not 100% sure if organisations doing vaccine research come under 'corporation tax', but definitely better than current tag.",12/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/vaccine-research-relief-expiry-in-2017,2019-09-13 15:02:09 UTC,2019-09-13 15:02:09 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Skip,Welsh,13/37: Should this be retagged from its current taxon to this suggested one?,/guidance/arweiniad-a-thaflenni-gwybodaeth-cthem,2019-09-13 15:02:20 UTC,2019-09-13 15:02:20 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Retag to suggestion,"Yep, this item is about a subset of fuel duty.",14/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/fuel-duty-aqua-methanol-set-aside-for-use-or-used-as-fuel-in-any-engine-motor-or-machinery,2019-09-13 15:03:12 UTC,2019-09-13 15:03:12 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Add suggestion and keep current tagging,"I don't really know what 'accounting for VAT' is about, but the content on this page may be useful for doing it.",15/37: Should this be retagged from its current taxon to this suggested one?,/guidance/animals-and-animal-food-notice-70115,2019-09-13 15:05:18 UTC,2019-09-13 15:05:18 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",1/37: Should this be retagged from its current taxon to this suggested one?,/government/news/record-year-for-uk-film-industry-tax-relief,2019-09-13 15:05:34 UTC,2019-09-13 15:05:34 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,Retag to suggestion,"Yes, involves smuggling, which is a form of tax evasion",16/37: Should this be retagged from its current taxon to this suggested one?,/government/news/fugitive-jailed-as-expatriates-in-spain-urged-to-report-tobacco-smugglers,2019-09-13 15:05:41 UTC,2019-09-13 15:05:41 UTC
logistic_regression_retag_dynamic_feature_count,e7823f49-d090-4889-ab2a-c112960b5901,M-Drizzle,No,"This is about hiring, not money laundering.",17/37: Should this be retagged from its current taxon to this suggested one?,/government/news/ots-looks-to-recruit-senior-policy-advisors,2019-09-13 15:05:59 UTC,2019-09-13 15:05:59 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,No,wrong type of trusts.. it isnt personal rather VC,2/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/venture-capital-trusts-number-of-trusts-and-amount-of-funds-raised,2019-09-13 15:06:03 UTC,2019-09-13 15:06:03 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",3/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/getting-basic-paye-tools-working-on-linux,2019-09-13 15:06:09 UTC,2019-09-13 15:06:09 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",4/37: Should this be retagged from its current taxon to this suggested one?,/government/news/the-story-of-your-boxing-day-boxset-record-tax-relief-for-big-budget-tv,2019-09-13 15:06:15 UTC,2019-09-13 15:06:15 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",5/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/basic-paye-tools-first-time-users-download-and-install,2019-09-13 15:06:23 UTC,2019-09-13 15:06:23 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Skip,"",6/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/obsolete-miscellaneous-statements-of-practice,2019-09-13 15:06:34 UTC,2019-09-13 15:06:34 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",7/37: Should this be retagged from its current taxon to this suggested one?,/government/news/fugitive-jailed-as-expatriates-in-spain-urged-to-report-tobacco-smugglers,2019-09-13 15:06:41 UTC,2019-09-13 15:06:41 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",8/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/averaging-for-creators-of-literary-or-artistic-works-hs234-self-assessment-helpsheet,2019-09-13 15:06:53 UTC,2019-09-13 15:06:53 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,Should be VAT,9/37: Should this be retagged from its current taxon to this suggested one?,/government/news/chancellor-waives-vat-on-jo-cox-charity-single,2019-09-13 15:07:02 UTC,2019-09-13 15:07:02 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Absolutely not,VAT not tax evasion,10/37: Should this be retagged from its current taxon to this suggested one?,/government/news/chancellor-to-waive-vat-on-band-aid-anniversary-single,2019-09-13 15:07:16 UTC,2019-09-13 15:07:16 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Absolutely not,"",11/37: Should this be retagged from its current taxon to this suggested one?,/government/news/football-in-focus-on-underpaid-workers,2019-09-13 15:07:27 UTC,2019-09-13 15:07:27 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,Should be gambling duties me thinks,12/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/betting-and-gaming-bulletin-september-2017,2019-09-13 15:07:44 UTC,2019-09-13 15:07:44 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,VAT not accountign for,13/37: Should this be retagged from its current taxon to this suggested one?,/hmrc-internal-manuals/vat-womens-sanitary-products,2019-09-13 15:07:58 UTC,2019-09-13 15:07:58 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,No,"",14/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/alcohol-and-tobacco-taxation-revenue,2019-09-13 15:08:03 UTC,2019-09-13 15:08:03 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",15/37: Should this be retagged from its current taxon to this suggested one?,/government/news/creative-sector-receives-record-boost-of-700-million-pounds,2019-09-13 15:08:10 UTC,2019-09-13 15:08:10 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Absolutely not,"",16/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/venture-capital-trusts-distribution-of-numbers,2019-09-13 15:08:13 UTC,2019-09-13 15:08:13 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",17/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/vaccine-research-relief-expiry-in-2017,2019-09-13 15:08:21 UTC,2019-09-13 15:08:21 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,VAT not accounting for,18/37: Should this be retagged from its current taxon to this suggested one?,/government/news/chancellor-to-waive-1-million-vat-on-tower-of-london-poppies,2019-09-13 15:08:30 UTC,2019-09-13 15:08:30 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,No,"",19/37: Should this be retagged from its current taxon to this suggested one?,/guidance/check-if-your-drink-is-liable-for-the-soft-drinks-industry-levy,2019-09-13 15:08:41 UTC,2019-09-13 15:08:41 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",20/37: Should this be retagged from its current taxon to this suggested one?,/government/collections/creative-industries-statistics,2019-09-13 15:08:47 UTC,2019-09-13 15:08:47 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Absolutely not,"",21/37: Should this be retagged from its current taxon to this suggested one?,/government/news/press-briefing-morning-14-march-2014,2019-09-13 15:08:56 UTC,2019-09-13 15:08:56 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,VAT not accounting for,22/37: Should this be retagged from its current taxon to this suggested one?,/government/news/x-factor-winners-charity-single-to-be-vat-free-chancellor-announces,2019-09-13 15:09:06 UTC,2019-09-13 15:09:06 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Skip,"",23/37: Should this be retagged from its current taxon to this suggested one?,/guidance/arweiniad-a-thaflenni-gwybodaeth-cthem,2019-09-13 15:09:10 UTC,2019-09-13 15:09:10 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Skip,"",24/37: Should this be retagged from its current taxon to this suggested one?,/government/collections/gwe-rwydo-a-sgamiau,2019-09-13 15:09:13 UTC,2019-09-13 15:09:13 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,No,"",25/37: Should this be retagged from its current taxon to this suggested one?,/guidance/goods-and-services-you-can-claim-for-under-the-vat-diy-scheme,2019-09-13 15:09:25 UTC,2019-09-13 15:09:25 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",26/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/tax-allowances-and-reliefs-in-force-cost-not-known--2,2019-09-13 15:09:32 UTC,2019-09-13 15:09:32 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Skip,"",27/37: Should this be retagged from its current taxon to this suggested one?,/government/news/boost-for-family-finances-as-easter-getaway-begins,2019-09-13 15:09:55 UTC,2019-09-13 15:09:55 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Skip,"",28/37: Should this be retagged from its current taxon to this suggested one?,/government/news/government-to-donate-vat-on-x-factor-charity-single,2019-09-13 15:10:06 UTC,2019-09-13 15:10:06 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Absolutely not,"",29/37: Should this be retagged from its current taxon to this suggested one?,/government/news/ots-looks-to-recruit-senior-policy-advisors,2019-09-13 15:10:10 UTC,2019-09-13 15:10:10 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",30/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/fuel-duty-fuel-additives-and-extenders,2019-09-13 15:10:14 UTC,2019-09-13 15:10:14 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",31/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/fuel-duty-aqua-methanol-set-aside-for-use-or-used-as-fuel-in-any-engine-motor-or-machinery,2019-09-13 15:10:17 UTC,2019-09-13 15:10:17 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,should it be one higher?,32/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/capital-gains-tax-statistics--3,2019-09-13 15:10:30 UTC,2019-09-13 15:10:30 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Skip,"",33/37: Should this be retagged from its current taxon to this suggested one?,/government/collections/gwybodaeth-gorfforaethol-ac-adroddiadau,2019-09-13 15:10:35 UTC,2019-09-13 15:10:35 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Skip,"",34/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/child-trust-fund-ctf-bulletin-84,2019-09-13 15:10:44 UTC,2019-09-13 15:10:44 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",35/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/creative-industries-statistics,2019-09-13 15:11:03 UTC,2019-09-13 15:11:03 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Skip,Not sure?,36/37: Should this be retagged from its current taxon to this suggested one?,/guidance/animals-and-animal-food-notice-70115,2019-09-13 15:11:25 UTC,2019-09-13 15:11:25 UTC
logistic_regression_retag_dynamic_feature_count,6607f6c6-2bce-4057-bdb7-1e59fd01ec53,Ganesh Siva Senthi,Retag to suggestion,"",37/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/beneficial-ownership-countries-that-have-pledged-to-exchange-information,2019-09-13 15:11:32 UTC,2019-09-13 15:11:32 UTC
